ticker,ticker_yahoo,exchange,name
UYSCR,UYSCR,NASDAQ,UY Scuti Acquisition Corp. - Rights
UYSCU,UYSCU,NASDAQ,UY Scuti Acquisition Corp. - Units
VABK,VABK,NASDAQ,Virginia National Bankshares Corporation - Common Stock
VACH,VACH,NASDAQ,Voyager Acquisition Corp - Class A Ordinary Shares
VACHU,VACHU,NASDAQ,Voyager Acquisition Corp - Unit
VACHW,VACHW,NASDAQ,Voyager Acquisition Corp - Warrants
VALG,VALG,NASDAQ,Leverage Shares 2X Long VALE Daily ETF
VALN,VALN,NASDAQ,Valneva SE - American Depositary Shares
VALU,VALU,NASDAQ,"Value Line, Inc. - Common Stock"
VANI,VANI,NASDAQ,"Vivani Medical, Inc.  - Common Stock"
VBIL,VBIL,NASDAQ,Vanguard 0-3 Month Treasury Bill ETF
VBIX,VBIX,NASDAQ,Viewbix Inc. - Common Stock 
VBNK,VBNK,NASDAQ,VersaBank - Common Shares
VC,VC,NASDAQ,Visteon Corporation - Common Stock
VCEL,VCEL,NASDAQ,Vericel Corporation - Common Stock
VCIC,VCIC,NASDAQ,Vine Hill Capital Investment Corp. - Class A Ordinary Shares
VCICU,VCICU,NASDAQ,Vine Hill Capital Investment Corp. - Unit
VCICW,VCICW,NASDAQ,Vine Hill Capital Investment Corp. - Warrant
VCIG,VCIG,NASDAQ,VCI Global Limited - Ordinary Share
VCIT,VCIT,NASDAQ,Vanguard Intermediate-Term Corporate Bond ETF
VCLT,VCLT,NASDAQ,Vanguard Long-Term Corporate Bond ETF
VCRB,VCRB,NASDAQ,Vanguard Core Bond ETF
VCSH,VCSH,NASDAQ,Vanguard Short-Term Corporate Bond ETF
VCTR,VCTR,NASDAQ,"Victory Capital Holdings, Inc. - Common Stock"
VCYT,VCYT,NASDAQ,"Veracyte, Inc. - Common Stock"
VECO,VECO,NASDAQ,Veeco Instruments Inc. - Common Stock
VEEA,VEEA,NASDAQ,Veea Inc. - Common Stock
VEEAW,VEEAW,NASDAQ,Veea Inc. - Warrant
VEEE,VEEE,NASDAQ,Twin Vee PowerCats Co. - Common Stock
VELO,VELO,NASDAQ,"Velo3D, Inc. - Common stock"
VEON,VEON,NASDAQ,VEON Ltd. - American Depositary Shares
VERA,VERA,NASDAQ,"Vera Therapeutics, Inc. - Class A Common Stock"
VERI,VERI,NASDAQ,"Veritone, Inc. - Common Stock"
VERO,VERO,NASDAQ,Venus Concept Inc.  - Common Stock
VERU,VERU,NASDAQ,Veru Inc. - Common Stock
VERX,VERX,NASDAQ,"Vertex, Inc. - Class A Common Stock"
VFF,VFF,NASDAQ,"Village Farms International, Inc. - Common Shares"
VFLO,VFLO,NASDAQ,VictoryShares Free Cash Flow ETF
VFS,VFS,NASDAQ,VinFast Auto Ltd. - Ordinary Shares
VFSWW,VFSWW,NASDAQ,VinFast Auto Ltd. - Warrant
VGAS,VGAS,NASDAQ,"Verde Clean Fuels, Inc. - Class A Common Stock"
VGASW,VGASW,NASDAQ,"Verde Clean Fuels, Inc. - Warrant"
VGIT,VGIT,NASDAQ,Vanguard Intermediate-Term Treasury ETF
VGLT,VGLT,NASDAQ,Vanguard Long-Term Treasury ETF
VGSH,VGSH,NASDAQ,Vanguard Short-Term Treasury ETF
VGSR,VGSR,NASDAQ,Vert Global Sustainable Real Estate ETF
VGUS,VGUS,NASDAQ,Vanguard Ultra-Short Treasury ETF
VHC,VHC,NASDAQ,VirnetX Holding Corp - Common Stock
VHCPU,VHCPU,NASDAQ,Vine Hill Capital Investment Corp. II - Units
VIASP,VIASP,NASDAQ,"Via Renewables, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock"
VIAV,VIAV,NASDAQ,Viavi Solutions Inc. - Common Stock
VICR,VICR,NASDAQ,Vicor Corporation - Common Stock
VIGI,VIGI,NASDAQ,Vanguard International Dividend Appreciation ETF
VINP,VINP,NASDAQ,Vinci Compass Investments Ltd. - Class A Common Shares
VIOT,VIOT,NASDAQ,"Viomi Technology Co., Ltd - American Depositary Shares"
VIR,VIR,NASDAQ,"Vir Biotechnology, Inc. - Common Stock"
VIRC,VIRC,NASDAQ,Virco Manufacturing Corporation - Common Stock
VITL,VITL,NASDAQ,"Vital Farms, Inc. - Common Stock"
VIVS,VIVS,NASDAQ,"VivoSim Labs, Inc. - Common Stock"
VKTX,VKTX,NASDAQ,"Viking Therapeutics, Inc. - Common Stock"
VLGEA,VLGEA,NASDAQ,"Village Super Market, Inc. - Class A Common Stock"
VLY,VLY,NASDAQ,Valley National Bancorp - Common Stock
VLYPN,VLYPN,NASDAQ,"Valley National Bancorp - 8.250% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series C"
VLYPO,VLYPO,NASDAQ,Valley National Bancorp - 5.5% Fixed to Floating Rate Series B Non-Cumulative Perpetual Preferred Stock
VLYPP,VLYPP,NASDAQ,Valley National Bancorp - 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock
VMAR,VMAR,NASDAQ,Vision Marine Technologies Inc. - Common Shares
VMBS,VMBS,NASDAQ,Vanguard Mortgage-Backed Securities ETF
VMD,VMD,NASDAQ,"Viemed Healthcare, Inc. - Common Shares"
VNCE,VNCE,NASDAQ,Vince Holding Corp. - Common Stock
VNDA,VNDA,NASDAQ,Vanda Pharmaceuticals Inc. - Common Stock
VNET,VNET,NASDAQ,"VNET Group, Inc. - American Depositary Shares"
VNME,VNME,NASDAQ,Vendome Acquisition Corporation I - Class A Ordinary Shares
VNMEU,VNMEU,NASDAQ,Vendome Acquisition Corporation I - Unit
VNMEW,VNMEW,NASDAQ,Vendome Acquisition Corporation I - Warrant
VNOM,VNOM,NASDAQ,"Viper Energy, Inc.  - Class A Common Stock"
VNQI,VNQI,NASDAQ,Vanguard Global ex-U.S. Real Estate ETF
VOD,VOD,NASDAQ,Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares
VOLT,VOLT,NASDAQ,Tema Electrification ETF
VONE,VONE,NASDAQ,Vanguard Russell 1000 ETF
VONG,VONG,NASDAQ,Vanguard Russell 1000 Growth ETF
VONV,VONV,NASDAQ,Vanguard Russell 1000 Value ETF
VOR,VOR,NASDAQ,Vor Biopharma Inc. - Common Stock
VOTE,VOTE,NASDAQ,TCW Transform 500 ETF
VOXR,VOXR,NASDAQ,Vox Royalty Corp. - common stock
VPLS,VPLS,NASDAQ,Vanguard Core Plus Bond ETF
VRA,VRA,NASDAQ,"Vera Bradley, Inc. - Common Stock"
VRAR,VRAR,NASDAQ,"The Glimpse Group, Inc. - Common Stock"
VRAX,VRAX,NASDAQ,Virax Biolabs Group Limited - Ordinary Shares
VRCA,VRCA,NASDAQ,Verrica Pharmaceuticals Inc. - Common Stock
VRDN,VRDN,NASDAQ,"Viridian Therapeutics, Inc.  - Common Stock"
VREX,VREX,NASDAQ,Varex Imaging Corporation - Common Stock
VRIG,VRIG,NASDAQ,Invesco Variable Rate Investment Grade ETF
VRM,VRM,NASDAQ,"Vroom, Inc. - Common Stock"
VRME,VRME,NASDAQ,"VerifyMe, Inc. - Common Stock"
VRNS,VRNS,NASDAQ,"Varonis Systems, Inc. - Common Stock"
VRRM,VRRM,NASDAQ,Verra Mobility Corporation - Class A Common Stock
VRSK,VRSK,NASDAQ,"Verisk Analytics, Inc. - Common Stock"
VRSN,VRSN,NASDAQ,"VeriSign, Inc. - Common Stock"
VRTL,VRTL,NASDAQ,GraniteShares 2x Long VRT Daily ETF
VRTX,VRTX,NASDAQ,Vertex Pharmaceuticals Incorporated - Common Stock
VS,VS,NASDAQ,Versus Systems Inc. - Common Stock
VSA,VSA,NASDAQ,VisionSys AI Inc. - American Depositary Shares
VSAT,VSAT,NASDAQ,"ViaSat, Inc. - Common Stock"
VSDA,VSDA,NASDAQ,VictoryShares Dividend Accelerator ETF
VSEC,VSEC,NASDAQ,VSE Corporation - Common Stock
VSEE,VSEE,NASDAQ,"VSee Health, Inc. - Common Stock"
VSEEW,VSEEW,NASDAQ,"VSee Health, Inc. - Warrant"
VSME,VSME,NASDAQ,VS Media Holdings Limited - Class A Ordinary Shares
VSMV,VSMV,NASDAQ,VictoryShares US Multi-Factor Minimum Volatility ETF
VSNTV,VSNTV,NASDAQ,"Versant Media Group, Inc. - Class A Common Stock When-Issued"
VSOL,VSOL,NASDAQ,VanEck Solana ETF
VSSYW,VSSYW,NASDAQ,Versus Systems Inc. - Class A Warrants
VSTA,VSTA,NASDAQ,Vasta Platform Limited - Class A Ordinary Shares
VSTD,VSTD,NASDAQ,Vestand Inc.  - Class A Common Stock
VSTL,VSTL,NASDAQ,Defiance Daily Target 2X Long VST ETF
VSTM,VSTM,NASDAQ,"Verastem, Inc. - Common Stock"
VTC,VTC,NASDAQ,Vanguard Total Corporate Bond ETF
VTGN,VTGN,NASDAQ,"Vistagen Therapeutics, Inc. - Common Stock"
VTHR,VTHR,NASDAQ,Vanguard Russell 3000 ETF
VTIP,VTIP,NASDAQ,Vanguard Short-Term Inflation-Protected Securities Index Fund ETF Shares
VTRS,VTRS,NASDAQ,Viatris Inc. - Common Stock
VTSI,VTSI,NASDAQ,"VirTra, Inc. - Common Stock"
VTVT,VTVT,NASDAQ,vTv Therapeutics Inc. - Class A Common Stock
VTWG,VTWG,NASDAQ,Vanguard Russell 2000 Growth ETF
VTWO,VTWO,NASDAQ,Vanguard Russell 2000 ETF
VTWV,VTWV,NASDAQ,Vanguard Russell 2000 Value ETF
VTYX,VTYX,NASDAQ,"Ventyx Biosciences, Inc. - Common Stock"
VUZI,VUZI,NASDAQ,Vuzix Corporation  - Common Stock
VVOS,VVOS,NASDAQ,"Vivos Therapeutics, Inc. - Common Stock"
VVPR,VVPR,NASDAQ,VivoPower International PLC - Ordinary Shares
VWAV,VWAV,NASDAQ,"VisionWave Holdings, Inc. - Common Stock"
VWAVW,VWAVW,NASDAQ,"VisionWave Holdings, Inc. - Warrant"
VWOB,VWOB,NASDAQ,Vanguard Emerging Markets Government Bond ETF
VXUS,VXUS,NASDAQ,Vanguard Total International Stock ETF
VYGR,VYGR,NASDAQ,"Voyager Therapeutics, Inc. - Common Stock"
VYMI,VYMI,NASDAQ,Vanguard International High Dividend Yield ETF
VYNE,VYNE,NASDAQ,VYNE Therapeutics Inc. - Common Stock
WABC,WABC,NASDAQ,Westamerica Bancorporation - Common Stock
WABF,WABF,NASDAQ,Western Asset Bond ETF
WAFD,WAFD,NASDAQ,"WaFd, Inc. - Common Stock"
WAFDP,WAFDP,NASDAQ,"WaFd, Inc. - Depositary Shares"
WAFU,WAFU,NASDAQ,Wah Fu Education Group Limited - Ordinary Shares
WAI,WAI,NASDAQ,Top KingWin Ltd - Class A Ordinary Shares
WALD,WALD,NASDAQ,Waldencast plc - Class A Ordinary Share
WALDW,WALDW,NASDAQ,Waldencast plc - Warrant
WASH,WASH,NASDAQ,"Washington Trust Bancorp, Inc. - Common Stock"
WATT,WATT,NASDAQ,Energous Corporation - Common Stock
WAVE,WAVE,NASDAQ,Eco Wave Power Global AB (publ) - American Depositary Shares
WAY,WAY,NASDAQ,Waystar Holding Corp. - Common Stock
WB,WB,NASDAQ,Weibo Corporation - American Depositary Shares
WBD,WBD,NASDAQ,"Warner Bros. Discovery, Inc. - Series A Common Stock"
WBTN,WBTN,NASDAQ,WEBTOON Entertainment Inc. - Common stock
WBUY,WBUY,NASDAQ,WEBUY GLOBAL LTD. - Class A Ordinary Shares
WCBR,WCBR,NASDAQ,WisdomTree Cybersecurity Fund
WCLD,WCLD,NASDAQ,WisdomTree Cloud Computing Fund
WCT,WCT,NASDAQ,Wellchange Holdings Company Limited - Class A Ordinary shares
WDAF,WDAF,NASDAQ,WisdomTree Asia Defense Fund
WDAY,WDAY,NASDAQ,"Workday, Inc. - Class A Common Stock"
WDC,WDC,NASDAQ,Western Digital Corporation - Common Stock
WDFC,WDFC,NASDAQ,WD-40 Company - Common Stock
WDGF,WDGF,NASDAQ,WisdomTree Global Defense Fund
WEEI,WEEI,NASDAQ,Westwood Salient Enhanced Energy Income ETF
WEN,WEN,NASDAQ,Wendy's Company (The) - Common Stock
WENN,WENN,NASDAQ,Wen Acquisition Corp - Class A Ordinary Shares
WENNU,WENNU,NASDAQ,Wen Acquisition Corp - Unit
WENNW,WENNW,NASDAQ,Wen Acquisition Corp - Warrant
WERN,WERN,NASDAQ,"Werner Enterprises, Inc. - Common Stock"
WEST,WEST,NASDAQ,Westrock Coffee Company - Common Stock
WETH,WETH,NASDAQ,Wetouch Technology Inc. - Common Stock
WETO,WETO,NASDAQ,Webus International Limited - Ordinary Shares
WEYS,WEYS,NASDAQ,"Weyco Group, Inc. - Common Stock"
WFCF,WFCF,NASDAQ,"Where Food Comes From, Inc. - Common Stock"
WFF,WFF,NASDAQ,WF Holding Limited - Ordinary Shares
WFRD,WFRD,NASDAQ,Weatherford International plc - Ordinary shares
WGMI,WGMI,NASDAQ,CoinShares Bitcoin Mining ETF
WGRX,WGRX,NASDAQ,"Wellgistics Health, Inc. - Common Stock"
WGS,WGS,NASDAQ,GeneDx Holdings Corp. - Class A Common Stock
WGSWW,WGSWW,NASDAQ,GeneDx Holdings Corp. - Warrant
WHF,WHF,NASDAQ,"WhiteHorse Finance, Inc. - Closed End Fund"
WHFCL,WHFCL,NASDAQ,"WhiteHorse Finance, Inc. - 7.875% Notes due 2028"
WHLR,WHLR,NASDAQ,"Wheeler Real Estate Investment Trust, Inc. - Common Stock"
WHLRD,WHLRD,NASDAQ,"Wheeler Real Estate Investment Trust, Inc. - Series D Cumulative Preferred Stock"
WHLRL,WHLRL,NASDAQ,"Wheeler Real Estate Investment Trust, Inc. - 7.00% Senior Subordinated Convertible Notes Due 2031"
WHLRP,WHLRP,NASDAQ,"Wheeler Real Estate Investment Trust, Inc. - Series B Preferred Stock"
WHWK,WHWK,NASDAQ,"Whitehawk Therapeutics, Inc. - Common Stock"
WILC,WILC,NASDAQ,"G. Willi-Food International,  Ltd. - Ordinary Shares"
WIMI,WIMI,NASDAQ,WiMi Hologram Cloud Inc. - Class B Ordinary Shares
WINA,WINA,NASDAQ,Winmark Corporation - Common Stock
WING,WING,NASDAQ,Wingstop Inc. - Common Stock
WISE,WISE,NASDAQ,Themes Generative Artificial Intelligence ETF
WIX,WIX,NASDAQ,Wix.com Ltd. - Ordinary Shares
WKEY,WKEY,NASDAQ,WISeKey International Holding Ltd - American Depositary Shares
WKHS,WKHS,NASDAQ,"Workhorse Group, Inc. - Common Stock"
WKSP,WKSP,NASDAQ,"Worksport, Ltd. - Common Stock"
WLAC,WLAC,NASDAQ,Willow Lane Acquisition Corp. - Class A Ordinary Shares
WLACU,WLACU,NASDAQ,Willow Lane Acquisition Corp. - Unit
WLACW,WLACW,NASDAQ,Willow Lane Acquisition Corp. - Warrants
WLDN,WLDN,NASDAQ,"Willdan Group, Inc. - Common Stock"
WLDS,WLDS,NASDAQ,Wearable Devices Ltd. - Ordinary Share
WLDSW,WLDSW,NASDAQ,Wearable Devices Ltd. - Warrant
WLFC,WLFC,NASDAQ,Willis Lease Finance Corporation - Common Stock
WLTH,WLTH,NASDAQ,Wealthfront Corporation - Common Stock
WMG,WMG,NASDAQ,Warner Music Group Corp. - Class A Common Stock
WMT,WMT,NASDAQ,Walmart Inc. - Common Stock
WNEB,WNEB,NASDAQ,"Western New England Bancorp, Inc. - Common Stock"
WNW,WNW,NASDAQ,Meiwu Technology Company Limited - Ordinary Shares
WOK,WOK,NASDAQ,WORK Medical Technology Group LTD - Class A Ordinary Shares
WOOD,WOOD,NASDAQ,iShares Global Timber & Forestry ETF
WOOF,WOOF,NASDAQ,"Petco Health and Wellness Company, Inc. - Class A Common Stock"
WORX,WORX,NASDAQ,SCWorx Corp. - Common Stock
WPRT,WPRT,NASDAQ,Westport Fuel Systems Inc - Common Shares
WRAP,WRAP,NASDAQ,"Wrap Technologies, Inc. - Common Stock"
WRD,WRD,NASDAQ,WeRide Inc. - American Depositary Shares
WRLD,WRLD,NASDAQ,World Acceptance Corporation - Common Stock
WRND,WRND,NASDAQ,NYLI Global Equity R&D Leaders ETF
WSBC,WSBC,NASDAQ,"WesBanco, Inc. - Common Stock"
WSBCO,WSBCO,NASDAQ,"WesBanco, Inc. - Depositary Shares each representing 1/40th interest in a share of 7.375% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B"
WSBF,WSBF,NASDAQ,"Waterstone Financial, Inc. - Common Stock"
WSBK,WSBK,NASDAQ,"Winchester Bancorp, Inc. - Common Stock"
WSC,WSC,NASDAQ,WillScot Holdings Corporation - Class A Common Stock
WSFS,WSFS,NASDAQ,WSFS Financial Corporation - Common Stock
WSGE,WSGE,NASDAQ,Warren Street Global Equity ETF
WSHP,WSHP,NASDAQ,WeShop Holdings Limited - Class A Ordinary Shares
WSML,WSML,NASDAQ,iShares MSCI World Small-Cap ETF
WSTNU,WSTNU,NASDAQ,Westin Acquisition Corp - Units
WTBA,WTBA,NASDAQ,West Bancorporation - Common Stock
WTBN,WTBN,NASDAQ,WisdomTree Bianco Total Return Fund
WTF,WTF,NASDAQ,Waton Financial Limited - Ordinary Shares
WTFC,WTFC,NASDAQ,Wintrust Financial Corporation - Common Stock
WTFCN,WTFCN,NASDAQ,"Wintrust Financial Corporation - Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 7.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series F, no par value, with a liquidation preference of $25,000 per share"
WTG,WTG,NASDAQ,Wintergreen Acquisition Corp. - Ordinary Shares
WTGUR,WTGUR,NASDAQ,Wintergreen Acquisition Corp. - Rights
WTGUU,WTGUU,NASDAQ,Wintergreen Acquisition Corp. - Unit
WTIP,WTIP,NASDAQ,WisdomTree Inflation Plus Fund
WTMU,WTMU,NASDAQ,WisdomTree Core Laddered Municipal Fund
WTMY,WTMY,NASDAQ,WisdomTree High Income Laddered Municipal Fund
WTO,WTO,NASDAQ,UTime Limited - Class A Ordinary Shares
WTW,WTW,NASDAQ,Willis Towers Watson Public Limited Company - Ordinary Shares
WULF,WULF,NASDAQ,TeraWulf Inc. - Common Stock
WVE,WVE,NASDAQ,Wave Life Sciences Ltd. - Ordinary Shares
WVVI,WVVI,NASDAQ,"Willamette Valley Vineyards, Inc. - Common Stock"
WVVIP,WVVIP,NASDAQ,"Willamette Valley Vineyards, Inc. - Series A Redeemable Preferred Stock"
WW,WW,NASDAQ,"WW International, Inc.  - Common Stock"
WWD,WWD,NASDAQ,"Woodward, Inc. - Common Stock"
WXM,WXM,NASDAQ,WF International Limited - Ordinary Shares
WYFI,WYFI,NASDAQ,"WhiteFiber, Inc. - Ordinary Shares"
WYHG,WYHG,NASDAQ,Wing Yip Food Holdings Group Limited - American Depositary Shares
WYNN,WYNN,NASDAQ,"Wynn Resorts, Limited - Common Stock"
XAIR,XAIR,NASDAQ,"Beyond Air, Inc. - Common Stock"
XAIX,XAIX,NASDAQ,Xtrackers Artificial Intelligence and Big Data ETF
XBIL,XBIL,NASDAQ,US Treasury 6 Month Bill ETF
XBIO,XBIO,NASDAQ,"Xenetic Biosciences, Inc. - Common Stock"
XBIT,XBIT,NASDAQ,XBiotech Inc. - Common Stock
XBP,XBP,NASDAQ,"XBP Global Holdings, Inc. - Common Stock"
XBPEW,XBPEW,NASDAQ,"XBP Global Holdings, Inc. - Warrant"
XBTY,XBTY,NASDAQ,GraniteShares YieldBOOST Bitcoin ETF
XCH,XCH,NASDAQ,XCHG Limited - ADS
XCNY,XCNY,NASDAQ,SPDR S&P Emerging Markets ex-China ETF
XCUR,XCUR,NASDAQ,"Exicure, Inc. - Common Stock"
XEL,XEL,NASDAQ,Xcel Energy Inc. - Common Stock
XELB,XELB,NASDAQ,"Xcel Brands, Inc - Common Stock"
XELLL,XELLL,NASDAQ,"Xcel Energy Inc. - 6.25% Junior Subordinated Notes, Series due 2085"
XENE,XENE,NASDAQ,Xenon Pharmaceuticals Inc. - Common Shares
XERS,XERS,NASDAQ,"Xeris Biopharma Holdings, Inc. - Common Stock"
XFIX,XFIX,NASDAQ,F/m Opportunistic Income ETF
XFOR,XFOR,NASDAQ,"X4 Pharmaceuticals, Inc. - Common Stock"
XGN,XGN,NASDAQ,Exagen Inc. - Common Stock
XHG,XHG,NASDAQ,XChange TEC.INC - American Depositary Shares
XHLD,XHLD,NASDAQ,"TEN Holdings, Inc. - Common Stock"
XLO,XLO,NASDAQ,"Xilio Therapeutics, Inc. - Common Stock"
XMAG,XMAG,NASDAQ,Defiance Large Cap ex-Mag 7 ETF
XMTR,XMTR,NASDAQ,"Xometry, Inc. - Class A Common Stock"
XNCR,XNCR,NASDAQ,"Xencor, Inc. - Common Stock"
XNET,XNET,NASDAQ,Xunlei Limited - American Depositary Shares
XOMA,XOMA,NASDAQ,XOMA Royalty Corporation - Common Stock
XOMAO,XOMAO,NASDAQ,XOMA Royalty Corporation - Depositary Shares Rep Series B 8.375% Cumulative Preferred Stock
XOMAP,XOMAP,NASDAQ,XOMA Royalty Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock
XOMX,XOMX,NASDAQ,Direxion Daily XOM Bull 2X Shares
XOMZ,XOMZ,NASDAQ,Direxion Daily XOM Bear 1X Shares
XOS,XOS,NASDAQ,"Xos, Inc. - Common Stock"
XOSWW,XOSWW,NASDAQ,"Xos, Inc. - Warrants"
XOVR,XOVR,NASDAQ,ERShares Private-Public Crossover ETF
XP,XP,NASDAQ,XP Inc. - Class A Common Stock
XPEL,XPEL,NASDAQ,"XPEL, Inc. - Common Stock"
XPON,XPON,NASDAQ,Expion360 Inc. - Common Stock
XRAY,XRAY,NASDAQ,DENTSPLY SIRONA Inc. - Common Stock
XRPC,XRPC,NASDAQ,Canary XRP ETF
XRPI,XRPI,NASDAQ,Volatility Shares Trust XRP ETF
XRPN,XRPN,NASDAQ,Armada Acquisition Corp. II - Class A Ordinary Shares
XRPNU,XRPNU,NASDAQ,Armada Acquisition Corp. II - Units
XRPNW,XRPNW,NASDAQ,Armada Acquisition Corp. II - Warrant
XRPT,XRPT,NASDAQ,Volatility Shares Trust XRP 2X ETF
XRTX,XRTX,NASDAQ,XORTX Therapeutics Inc. - Common Stock
XRX,XRX,NASDAQ,Xerox Holdings Corporation - Common Stock
XT,XT,NASDAQ,iShares Future Exponential Technologies ETF
XTIA,XTIA,NASDAQ,"XTI Aerospace, Inc. Common Stock  - Common Stock"
XTKG,XTKG,NASDAQ,"X3 Holdings Co., Ltd. - Ordinary Shares"
XTLB,XTLB,NASDAQ,XTL Biopharmaceuticals Ltd. - American Depositary Shares
XWEL,XWEL,NASDAQ,"XWELL, Inc. - Common Stock"
XWIN,XWIN,NASDAQ,"XMAX, Inc. - Common Stock"
XXII,XXII,NASDAQ,"22nd Century Group, Inc - Common Stock"
XYZG,XYZG,NASDAQ,Leverage Shares 2X Long XYZ Daily ETF
YAAS,YAAS,NASDAQ,Youxin Technology Ltd - Class A Ordinary shares
YB,YB,NASDAQ,Yuanbao Inc. - American Depositary Shares
YBMN,YBMN,NASDAQ,Defiance BMNR Option Income ETF
YBST,YBST,NASDAQ,GraniteShares YieldBoost Single Stock Universe ETF
YBTY,YBTY,NASDAQ,GraniteShares YieldBoost TopYielders ETF
YDDL,YDDL,NASDAQ,One and One Green Technologies. INC - Class A Ordinary Shares
YDES,YDES,NASDAQ,YD Bio Limited - Ordinary Shares
YDESW,YDESW,NASDAQ,YD Bio Limited - Warrants
YDKG,YDKG,NASDAQ,Yueda Digital Holding - Class A Ordinary Share
YHC,YHC,NASDAQ,LQR House Inc. - Common Stock
YHGJ,YHGJ,NASDAQ,Yunhong Green CTI Ltd. - Common Stock
YHNA,YHNA,NASDAQ,YHN Acquisition I Limited - Ordinary Shares
YHNAR,YHNAR,NASDAQ,YHN Acquisition I Limited - Right
YHNAU,YHNAU,NASDAQ,YHN Acquisition I Limited - Unit
YI,YI,NASDAQ,"111, Inc. - American Depositary Shares"
YIBO,YIBO,NASDAQ,Planet Image International Limited - Class A Ordinary Shares
YJ,YJ,NASDAQ,Yunji Inc. - American Depository Shares
YLDE,YLDE,NASDAQ,Franklin ClearBridge Enhanced Income ETF
YMAT,YMAT,NASDAQ,"J-Star Holding Co., Ltd. - Class A Ordinary Shares"
YMT,YMT,NASDAQ,Yimutian Inc. - American Depositary Shares; each representing 25 Class A ordinary shares
YNOT,YNOT,NASDAQ,Horizon Digital Frontier ETF
YOKE,YOKE,NASDAQ,YOKE Core ETF
YORW,YORW,NASDAQ,The York Water Company - Common Stock
YOUL,YOUL,NASDAQ,Youlife Group Inc. - American Depositary Shares
YQ,YQ,NASDAQ,17 Education & Technology Group Inc. - American Depositary Shares
YQQQ,YQQQ,NASDAQ,YieldMax Short N100 Option Income Strategy ETF
YSPY,YSPY,NASDAQ,GraniteShares YieldBOOST SPY ETF
YSXT,YSXT,NASDAQ,"YSX Tech. Co., Ltd  - Class A Ordinary Shares"
YTRA,YTRA,NASDAQ,"Yatra Online, Inc. - Ordinary Shares"
YXT,YXT,NASDAQ,YXT.COM GROUP HOLDING LIMITED - American Depository Shares
YYAI,YYAI,NASDAQ,AiRWA Inc. - Common Stock
YYGH,YYGH,NASDAQ,YY Group Holding Limited - Class A Ordinary Shares
Z,Z,NASDAQ,"Zillow Group, Inc. - Class C Capital Stock"
ZAP,ZAP,NASDAQ,Global X U.S. Electrification ETF
ZBAI,ZBAI,NASDAQ,ATIF Holdings Limited - Ordinary Shares
ZBAO,ZBAO,NASDAQ,Zhibao Technology Inc. - Class A Ordinary Shares
ZBIO,ZBIO,NASDAQ,"Zenas BioPharma, Inc. - Common Stock"
ZBRA,ZBRA,NASDAQ,Zebra Technologies Corporation - Class A Common Stock
ZCMD,ZCMD,NASDAQ,Zhongchao Inc. - Class A Ordinary Shares
ZD,ZD,NASDAQ,"Ziff Davis, Inc. - Common Stock"
ZDAI,ZDAI,NASDAQ,"DirectBooking Technology Co., Ltd. - Ordinary Shares"
ZENA,ZENA,NASDAQ,"ZenaTech, Inc. - Common Stock"
ZENV,ZENV,NASDAQ,Zenvia Inc. - Class A Common Stock
ZEO,ZEO,NASDAQ,Zeo Energy Corporation - Class A Common Stock
ZEOWW,ZEOWW,NASDAQ,Zeo Energy Corporation - Warrants
ZEUS,ZEUS,NASDAQ,"Olympic Steel, Inc. - Common Stock"
ZG,ZG,NASDAQ,"Zillow Group, Inc. - Class A Common Stock"
ZGM,ZGM,NASDAQ,Zenta Group Company Limited - Ordinary Shares
ZION,ZION,NASDAQ,Zions Bancorporation N.A. - Common Stock
ZIONP,ZIONP,NASDAQ,Zions Bancorporation N.A. - Depositary Shares each representing a 1/40th ownership interest in a share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock
ZJK,ZJK,NASDAQ,"ZJK Industrial Co., Ltd. - Ordinary Shares"
ZJYL,ZJYL,NASDAQ,JIN MEDICAL INTERNATIONAL LTD. - Ordinary Shares
ZKIN,ZKIN,NASDAQ,"ZK International Group Co., Ltd - Ordinary Share"
ZLAB,ZLAB,NASDAQ,Zai Lab Limited - American Depositary Shares
ZM,ZM,NASDAQ,"Zoom Communications, Inc. - Class A Common Stock"
ZMUN,ZMUN,NASDAQ,F/m Ultrashort Tax-Free Municipal ETF
ZNB,ZNB,NASDAQ,Zeta Network Group - Class A Ordinary Shares
ZNTL,ZNTL,NASDAQ,"Zentalis Pharmaceuticals, Inc. - common stock"
ZOOZ,ZOOZ,NASDAQ,ZOOZ Strategy Ltd. - Ordinary Shares
ZOOZW,ZOOZW,NASDAQ,ZOOZ Strategy Ltd. - Warrant
ZS,ZS,NASDAQ,"Zscaler, Inc. - Common Stock"
ZSPC,ZSPC,NASDAQ,"zSpace, Inc. - Common stock"
ZTEK,ZTEK,NASDAQ,Zentek Ltd. - common stock
